item_name,item_id,item_category_id
防嗮霜,17832,37
仿三星,16505,40
防色狼,17833,55
防晒粉,16504,40
防晒服,17834,40
防晒喷雾,17806,40
防晒披肩,17807,37
防晒衣,17808,40
防射服,17809,55
防水手电,17802,40
防水台,17803,37
防水姓名贴,17804,40
防蚊窗纱,17805,37
防蚊带,17800,40
防蚊门帘,17801,40
防蚊水,22136,40
防蚊贴,17817,40
防蚊液,17818,37
仿夏普,17819,40
方向盘套,17813,40
防小人,17814,40
防锈剂,17815,38
防烟宝,17816,37
防雨棚,17810,37
防雨篷,17811,40
防噪音耳塞,17812,37
放照片,13102,4
仿真花,865,78
防真枪,15263,63
仿真丝,16594,40
防紫外线,15262,63
防紫外线伞,16593,55
防走失,15261,63
菲安,16592,40
菲帛,15260,63
菲伯丽尔,16591,40
非常店,15267,63
非常手机,16598,37
翡翠手镯,15266,63
飞达,16597,40
费德勒,15265,63
菲迪诗,16596,40
飞钓轮,15264,63
飞叠杯,16595,37
飞度,16590,40
肥儿粉,15269,63
非凡雨,15268,63
菲菲,16599,40
飞飞草,15274,63
飞飞袖,15273,63
飞飞鱼,15272,63
菲阁,15271,63
飞过山,15278,63
飞虎队,15277,63
飞话卡,15276,63
飞机杯,15275,63
飞机模型,15270,63
飞机票,15279,63
飞科电动剃须刀,15241,63
菲拉格慕,16572,40
飞兰蔻,15240,63
斐乐,16571,40
飞力达,16570,40
飞利浦剃须刀,16576,37
费列罗,16575,40
非卖品,16574,37
菲曼思,16573,40
飞毛腿,16579,37
菲诗小铺,16578,40
菲斯奈特,16577,37
菲丝小铺,16583,40
飞塔,16582,37
肥腿裤,16581,40
飞鸵,16580,40
飞袖,15256,63
费雪,16587,40
费雪玩具,15255,63
飞亚达,16586,40
菲亚特,15254,63
飞扬空间,16585,37
沸羊羊,16584,40
肺易清,15259,63
飞鱼星,15258,63
非主流短袖,16589,40
非主流假发,15257,63
非主流裤子,16588,37
非主流帽子,16550,55
非主流男装,17882,40
非主流眼镜,17883,40
痱子露,17884,40
粉刺平,17885,40
芬迪,15223,63
芬狄诗,16554,40
粉底液,15222,63
奋斗呐,16553,40
粉红大布娃娃,15221,63
粉红玛丽,16552,55
粉红小铺,17880,37
粉可爱,15220,63
粉蓝,16551,55
粉蓝色,17881,40
纷丽,20283,40
粉粒水,15227,63
芬理希梦,16558,37
芬琳思,15226,63
粉绿色,16557,40
芬奈儿,15225,63
芬腾,16556,37
分体马桶,15224,63
分体裙式泳衣,16555,40
分体泳衣,17886,40
分体坐便器,17887,40
分体座便器,15229,63
芬威克鹰,17888,40
分享阅读,15228,63
分页贴,16559,40
芬怡,17889,41
粉钻,15230,63
风保宁,16561,38
凤保宁,17893,37
凤宝宁,16560,40
蜂产品,17894,37
风笛,17895,40
锋范,17896,40
风荷秀,15234,63
奉化千层饼,16565,40
凤凰眉,15233,63
封口机,17890,40
丰利,15232,63
封龙贴,16563,40
风幕机,17891,37
风琴褶,15231,63
风神匠,16562,40
风速计,17892,37
风速仪,15238,63
丰田佳美,16569,40
疯向标,15237,63
风行者,16568,40
丰胸精油,15236,63
丰胸器,16567,40
丰胸霜,15235,63
风雅阁,16566,37
枫叶盾,17897,40
枫叶之声,17898,37
风鹰剑,17899,37
风之雅,15239,63
佛教用品,17860,40
佛莱格默,17861,40
佛裸蒙,17862,40
佛罗蒙,17863,37
富安娜,8304,40
妇保宁,15201,69
妇宝宁,16532,38
夫车马,15200,69
芙儿优,16531,40
付费通,16530,37
负跟鞋,15205,69
富贵花开,16536,55
富贵猫,17868,40
富贵鸟,15204,69
复合地板,16535,40
复活币,17869,40
富康,15203,69
肤康净,16534,40
富可视,15202,69
福克斯,16533,37
夫拉腾,15209,43
弗朗西丝,17864,40
弗劳思,15208,43
弗雷派斯,16539,58
肤立白,17865,40
福利多多,15207,43
芙丽芳丝,16538,55
肤力康,17866,38
弗利萨,15206,43
傅立叶,16537,58
福罗蒙,17867,37
芙萝娅,17871,40
肤螨灵,17872,37
芙美泉,17873,40
福摩,17874,38
富妮来,15212,63
父女装,16543,55
富培美水精灵,15210,43
夫妻性用品,16541,55
肤清霜,16540,55
肤如雪,17870,37
福瑞迪,872,77
芙瑞丽,15216,63
富瑞斯,16547,40
副刹车,17879,40
肤膳坊,15215,63
辐射贴,16546,40
浮生若梦,15214,63
富士施乐,16545,37
富士通,15213,63
福顺祥,16544,37
福斯,17875,37
福泰,15219,63
福特,17876,40
福喜儿,15218,63
富昕康,16549,55
福星宝宝,17877,40
妇炎康,15217,63
服装批发,16548,37
嘎豆子,17878,40
盖笛欣,16161,64
改良旗袍,9536,58
改能力,1638,56
概念机,16206,64
盖普,4016,58
盖碗,929,77
钙胃能,930,77
改造件,933,40
橄榄油,934,40
甘露,935,37
感冒贴,936,40
感情线,784,49
干湿两用,7907,6
干洗液,7906,15
干鞋器,941,40
感应电动机,942,77
感应垃圾桶,944,37
港澳游,945,40
钢化玻璃,7901,15
钢家具,946,40
港利通手机,7900,6
钢手镯,947,40
肛舒乐,7903,15
钢托,7902,15
高佰,7905,15
高柏诗,7904,15
高佰鞋,14096,40
高邦,14097,40
高帮,14094,37
高步,14095,37
高潮药,14098,40
高达,14099,58
高达模型,3863,54
高达头,14092,37
高档化妆镜,14093,40
高度风,14090,37
高尔夫,14091,40
高哥,952,37
高跟凉拖,953,40
高跟凉鞋,954,40
高跟鞋,955,37
搞怪囧娃,956,37
高脚杯,957,40
高脚椅,958,37
高丽鞋,959,40
高丽姿,7930,7
高岭土,7929,7
高清播放,7928,7
高清电视,960,40
高锐,961,37
高适,962,40
高仕,963,30
高丝,964,37
高丝雪肌精,965,37
高田贤三,966,40
高筒靴,967,40
高细跟,7923,28
高雅拉,968,40
高羊茅,7922,30
高腰,969,37
高腰短裤,7925,7
高腰裤,7924,7
高腰连衣裙,7927,7
高腰蓬蓬裙,16147,64
高腰裙,7926,7
高优,14074,37
高源,14075,40
高智能方程式,14072,40
高转低,14073,40
搁板,14078,40
歌宝婷,14079,40
戈壁料,7941,15
格丹蒙,14076,40
哥弟,7940,15
哥弟阿玛诗正品女装,14077,40
哥弟服饰,14070,37
哥弟女包,14071,40
哥弟女装,6609,25
歌帝诗,6608,25
各各大,7939,15
格格屋,970,55
葛根粉,971,55
隔汗巾,972,55
格裤子,973,58
格拉帝庄园,974,56
葛莱,975,55
格兰仕,976,58
格兰世家,977,40
格力,978,37
隔离变压器,7934,7
格里高里,979,37
格力空调,7933,7
格丽罗娜,7936,7
隔离霜,7935,7
歌力思,6607,25
哥利雅,7938,15
歌莉雅,6606,25
歌莉娅,7937,7
歌利娅,14085,40
歌丽姿,14086,40
鸽笼,14083,40
哥伦比亚正品,14084,37
格玛斯,7950,6
戈美其,14089,40
隔尿垫,7952,6
格裙子,14087,40
隔热棉,7951,6
个人闲置,14088,37
歌瑞尔,14081,40
戈诗比,14082,37
戈诗比雅,14080,37
革士士,980,41
格思原,981,38
格威尔,982,37
格纹,983,40
个性背带裙,13357,82
个性杯子,984,40
个性打火机,985,40
个性机箱,986,40
个性手机,987,40
鸽血,7943,15
鸽血红,16236,64
歌之秀,988,37
格子衬衫,7942,15
格子店,989,67
格子廊,7945,15
格子连衣裙,7944,15
格子铺,7947,15
格子裙,7946,15
格子衣,7949,6
亘古,7948,15
跟腱靴,7961,6
更娇丽,7960,6
更名卡,5300,56
耕升,6632,24
工厂店,7963,15
供春壶,5301,55
功放板,7962,15
功放机,8306,40
功夫茶具,990,67
功耗仪,991,67
工具箱,992,67
工控式硬盘录像机,993,67
共立,994,67
公路自行车,995,67
公牛队,996,67
公牛巨人,997,67
公牛世家,998,67
工人裤,7954,6
工人舍,999,67
供水杯,7953,6
宫廷风,7956,6
宫廷袖,7955,6
公文包,7958,15
工艺摆设,7957,15
公主单鞋,7959,15
公主房,7970,33
公主风,7972,33
公主回忆,5310,58
公主李,7971,34
公主裙,5311,58
公主头,7974,33
公主小凡,7973,34
公主鞋,5302,56
公主袖,7965,33
公主志,5303,55
工装,7964,33
工装裤,5304,55
工字背心,7967,34
公子丹,12987,55
工字型,5305,55
工作台灯,7966,34
狗厕所,5306,55
狗狗,7969,34
勾花,5307,49
狗链,7968,33
狗粮,5308,55
狗笼,5309,56
狗王,7981,33
狗窝,7980,33
购物车,5320,55
购物袋,7983,16
狗项圈,5321,56
鼓棒包,7982,16
古贝莎,5322,56
骨痹康,7985,33
骨传导,5323,55
古典电视柜,6645,76
古典吉他,7976,33
固定易,6644,76
古怪草,7975,33
古河,5315,62
骨基能,6647,76
古家具,7978,33
骨健乐,5316,62
古今内衣,6646,76
古兰图腾,7977,33
骨盆带,5317,62
股票软件,5318,62
孤品,6648,76
古奇,7979,33
古琴台,5319,55
谷纱,7992,55
古丝路,5330,58
固特异,4000,58
固体香,5331,55
古星,7994,58
固原膏,4001,55
古着,5332,55
古筝书,6662,18
古尊表,7993,55
挂脖,4002,55
挂脖带,5333,55
挂脖连衣裙,6665,14
挂脖衫,7996,56
挂钩,4003,55
瓜瓜派,5334,55
呱呱通,6664,14
瓜果书,7995,58
挂墙框,5324,55
刮痧板,7987,33
挂绳耳塞,5325,40
挂绳式耳机,7986,33
挂烫机,5326,38
挂衣架,7989,15
怪叫鸡,5327,37
怪物猎人,7988,15
灌肠器,5328,55
管道通,5329,58
关东煮,6670,11
官方卡,5340,55
官方旗舰店,6672,11
关兼常,4010,55
冠捷,5341,58
管接头,6671,11
罐疗器,4011,55
冠盟,5342,58
管钳,6674,12
观日镜,4012,55
冠天,5343,55
管子钳,6673,11
光触媒,4013,55
光电鼠标,5344,55
光动能,6676,12
广告软件,4014,58
广告位,5345,55
广告折叠帐篷,6675,12
光键盘,397,45
广交会,4004,55
光耦,6667,13
光驱盒,7998,58
光纤熔接机,4005,59
光纤收发器,5336,55
广源良,6666,13
桂格,7997,55
硅胶文胸,4006,55
龟苓粉,5337,55
龟牌冰蜡,6669,10
瑰珀翠,4007,58
贵人鸟,5338,58
龟仙人,6668,13
桂圆干,7999,40
桂圆肉,4008,55
硅藻纯,5339,58
贵之步,4009,58
鬼冢虎,5350,55
滚边条,4020,58
滚刷,5351,55
滚筒洗衣机,5683,4
锅宝透明锅,4021,55
果茶抽油瘦,5352,55
国产手机,4022,56
果冻粉,5353,55
果冻手表,4023,55
果冻鞋,5354,55
国都,4024,55
果果,5355,55
果果美颜坊,5356,55
国货,4015,55
国际卡,5346,55
国际手机,6678,12
果粒瘦,5347,56
过滤棉,6677,12
过滤器,5348,55
果绿色,5349,55
国拟人,6679,12
国品牌,4019,56
果然瘦,5360,55
果仁张,5364,75
果蔬,6696,57
果蔬脆,5366,75
果素堂,4036,21
国王队,17652,43
裹胸裙,5357,55
裹胸衣,5358,40
果真瘦,5359,55
国珍松花粉,4040,57
哈笔熊,5371,75
哈慈五行针,4041,57
哈尔斯,5372,75
哈飞路宝,5374,75
哈福,4045,20
哈根,5377,75
哈根德斯,5378,75
哈哈豆,13374,49
哈哈啰,4037,57
哈雷,5368,75
哈雷戴维森,4038,57
哈里路亚,5369,75
哈利路亚,4039,57
哈伦裤,5383,75
蛤蟆镜,17960,40
哈森,5384,75
哈氏,17961,40
哈苏,5385,75
哈衣,17962,40
海豹突击队,5386,74
海贝,15300,63
海昌,16631,40
海盗船,5387,74
海盗熊,16630,40
海德,5389,74
海钓竿,6601,25
海尔冰箱,5380,75
海尔洗衣机,15309,63
海佛兰,15304,63
海福星,16635,40
海竿,17967,40
海关戳,15303,63
海魂衫,16634,40
害获灭,17968,58
海军风,15302,63
海军条纹,16633,40
海军装,17969,55
海康威视,15301,63
海拉,16632,40
海蓝宝,15308,63
海澜之家,16639,37
海蓝之谜,17963,41
海蛎,15307,63
海龙子,16638,40
海伦皇后,17964,55
海美迪,15306,63
海绵宝宝,16637,40
海绵垫,17965,55
海绵胶,15305,63
海绵胶带,16636,40
海绵球,17966,55
海绵刷,4062,55
海绵双面胶带,17970,40
海南黄花梨,4063,55
海青蛇,17971,37
海滩风,4064,19
海棠王,17972,59
海晳蓝,4065,23
害羞熊,17973,55
海洋宝宝,15311,63
海洋馆,16642,37
海洋球,4067,55
海洋堂,15310,63
还幼膏,16641,40
海藻面膜,4068,55
海蛰皮,16640,40
海蜇皮,4069,55
孩之宝,4078,58
韩版,5391,75
韩版包包,4061,23
韩版短裤,15315,63
韩版短袖,16646,37
韩版短袖雪纺连衣裙,17978,40
韩版婚纱,15314,63
汗斑净,16645,40
韩版连衣裙,17979,37
韩版男装,15313,63
韩版女装,16644,40
韩版裙,15312,63
韩版热卖女装,16643,40
韩版童装,15319,63
韩版夏装,17974,37
韩版雪纺碎花连衣裙,15318,63
韩版衣服,16649,37
旱冰鞋,17975,38
罕步,15317,63
韩单,16648,40
韩都衣舍,17976,37
汉服,15316,63
汉高,16647,40
韩格儿,4073,55
韩谷屋,4074,55
韩国壁纸,4075,55
韩国代购,4076,55
韩国代购连衣裙,17940,40
韩国风,4079,55
韩国化妆品,4070,55
韩国货,4071,55
韩国进口,4072,55
韩国来,16619,40
韩国乐天,16618,40
韩国俪思,17949,40
韩国品牌女装,16613,40
韩国品牌童装,17945,40
韩国墙贴,16612,40
韩国墙纸,17946,37
韩国亲子装,16611,40
韩国情侣装,17947,40
韩国饰品,16610,40
韩国所望,17948,37
韩国文具,16617,40
韩国现货,17941,40
韩国原单,16616,40
韩国正品,17942,40
韩国正品代购,16615,40
韩国直送,17943,40
韩寒的书店,16614,40
韩俪,4084,37
鼾立停,4085,40
韩满屋,4086,55
韩喵喵,17950,37
罕穆尔,4087,58
汉尼斯,17951,40
汗疱康,4088,58
汉铨,16620,37
韩尚美,4089,58
韩式,4080,58
韩式田园窗帘,4081,56
韩式衣柜,4082,56
韩式宜家风格三件套搁板,4083,55
汉王,16629,37
韩伊,16624,37
汗蒸服,17956,40
韩妆,16623,40
行货,17957,38
航空箱,16622,40
航模,17958,37
杭派,16621,37
杭丝坊,17959,55
皓池作,16628,40
好迪丝,17952,40
好孩子,16627,40
好孩子三轮车,17953,38
好孩子童车,16626,37
好孩子婴儿床,17954,40
好孩子自行车,16625,37
好好拖,17955,40
好吉他,4095,55
好记星,4096,56
豪客,8699,40
好乐迪,4097,59
好乐买,4098,59
好丽家,4099,55
好立克,4090,58
豪利时,4091,58
好利源,4092,55
好邻居,4093,58
好妈妈胜过好老师,4094,59
号码贴,6783,56
浩普仕,17927,55
好奇纸尿裤,17928,55
好色馆,17929,40
豪莎妮,17923,55
浩沙泳衣,17924,55
好神拖,17925,55
好时,17926,55
好视立,17920,40
号手,17921,55
好太太晾衣架,17922,55
皓腾,5548,56
好拖把,16609,40
好西好,16608,40
好想你红枣,16607,40
好学宝,17938,40
豪雅,17939,37
好易购,16602,40
好医生,17934,37
好易拖,16601,40
好运达,17935,40
好运牛,16600,58
好自达,17936,37
好字德,17937,40
合百诺丽,16606,40
荷宝,17930,40
和诚行,16605,37
禾富酒园,17931,37
和合符,4591,59
何金昌,16604,37
荷兰拍,17932,40
荷兰猪,16603,40
和丽,17933,40
荷里活,4077,58
赫莲娜,17909,40
贺曼,17905,40
合勤,17906,40
和尚衣,17907,37
荷生,17908,40
荷氏,17901,37
贺氏,17902,40
贺岁草,17903,37
合岁锁,17904,40
和泰尔,15173,72
和田玉,17900,40
和田玉枣,11623,37
合同法,17916,40
合味道,17917,40
荷叶边,17918,40
荷叶边雪纺,17919,40
荷叶茶,17912,38
荷叶领,17913,40
荷叶袖,17914,38
菏泽,17915,37
黑白格,17910,40
黑白格子,17911,40
黑白条,14052,40
黑白条纹,15384,63
黑茶睡,14053,41
黑貂,15383,63
黑耳环,14050,40
黑红色,15382,63
黑虎鲸,14051,37
黑胶,15381,63
黑框眼镜,14056,37
黑蕾丝,15388,63
黑莓,14057,40
黑木耳,15387,63
黑色花,14054,40
黑色连衣裙,15386,63
黑色马甲,14055,40
黑色七分裤,15385,63
黑松狮,14058,40
黑塔利亚,14059,40
黑头导出液,15389,63
黑乌龙,14063,37
黑眼睛,15395,63
黑曜石,14064,40
黑与白,15394,63
黑执事,14061,40
很好记,15393,63
亨得利,14062,40
横夹,15392,63
横款,14067,40
亨利领,15399,63
亨奴,14068,37
亨氏,15398,63
恒源祥,14065,40
红白格,15397,63
红白条,14066,40
红包袋,15396,63
红宝石,15391,63
烘焙,14060,40
烘焙工具,15390,63
红贝缇,13504,2
红便士,14069,40
红唇,15253,63
红唇素,14030,40
弘德,15362,63
鸿凡,16693,40
红粉诱惑,14031,40
红富士,15361,63
烘干机,16692,40
红狗骨头回形针,15360,63
红谷,16691,40
红光鲨,14034,40
红黑格,15366,63
红黄绿,16697,40
宏基笔记本,14035,40
洪进批发,15365,63
红酒架,16696,40
红酒伞,14032,40
红酒雨伞,15364,63
红军邮,16695,40
红蚂蚁,14033,40
红魔晶,15363,63
红木家具,16694,37
红木筷子,14038,40
红苹果,14039,40
红蜻蜓,15369,63
红蜻蜓凉鞋,14036,40
红蜻蜓女鞋,15368,63
红蜻蜓皮鞋,16699,37
红蜻蜓童鞋,14037,40
红人馆,15367,63
红珊蝴,16698,40
红绳手链,14041,40
红太狼,15373,63
红陶盆,14042,40
红纹石,15372,63
红西红柿,15371,63
红香儿,14040,40
鸿星尔克,15370,63
红袖,14045,40
红袖币,15377,63
红月女,14046,40
鸿韵莱,15376,63
红枣,14043,40
烘罩器,15375,63
红蜘蛛,14044,40
红钻,15374,63
后绑带,6734,31
后包跟,14049,37
后背扣,15379,63
后备箱挂钩,14048,40
后避震,15378,63
厚底,1639,56
后碟刹,15340,63
后跟帖,16671,37
后构想,16670,40
后花鼓,14012,40
后减震,15344,63
后空,16675,40
后镂空,14013,40
后刹车,15343,63
侯氏老板,16674,40
后庭,14010,40
猴小版,15342,63
猴崽崽,16673,37
湖北一,14011,40
护臂,15341,63
蝴蝶把,16672,40
蝴蝶家,14016,40
蝴蝶节,15348,63
蝴蝶结,16679,37
蝴蝶领,14017,37
蝴蝶贴,15347,63
蝴蝶袖,16678,40
蝴蝶亚,14014,40
蝴蝶衣,15346,63
蝴蝶语,16677,37
护肚围,14015,40
护耳贴,15345,63
护肤品,16676,40
虎虎的家,14018,40
护花呤,14019,40
湖蓝色,15349,63
葫芦山,15351,63
胡萝卜素,16682,40
湖绿色,14020,37
湖南一,15350,63
虎牌,16681,37
护士服,16680,40
护士裤,14023,40
护士鞋,15355,63
护手霜,16686,40
虎头鲍,14024,40
户外大师,15354,63
户外用品,16685,40
护腕,14021,40
护膝,15353,63
湖西,16684,37
护小腿,14022,40
胡须佬,15352,63
护眼灯,16683,40
护腰,14027,40
虎之穴,15359,63
胡子王,14028,40
滑板车,15358,63
滑板裤,16689,37
花瓣领,14025,40
滑板鞋,15357,63
花苞,16688,40
花包包,14026,40
花苞裙,15356,63
花苞头,16687,37
花苞袖,14029,40
华北二,17981,37
华北一,17982,40
花边七分裤打底裤,17983,40
滑冰服,17984,40
滑冰鞋,15322,63
画草情,16653,40
华黛思,15321,63
化蝶秀,16652,40
花蝶衣,15320,63
花朵领,16651,40
华尔,16650,40
花菲,17980,40
话费充值,20727,72
滑盖手机,10171,40
花岗岩,15326,63
华歌尔,16657,40
花菇,17989,40
华宏,15325,63
花架,16656,40
花开富贵,15324,63
花裤子,16655,40
画框,15323,63
滑力板,16654,40
花路米,17985,40
话梅粉,15329,63
画眉卡,17986,40
花木马,15328,63
花牛仔裤,16659,40
花披肩,17987,40
花墙贴,15327,63
花裙,16658,37
花裙子,17988,40
华人杰,16660,38
花洒,17992,40
花上衣,17993,40
化绍新,17994,37
华氏,17995,55
花时间,21463,40
花石楼,14001,40
花师奶,15333,63
花栓豆,16664,37
华硕笔记本,14002,40
华腾,15332,63
花外套,16663,40
花王纸尿裤,15331,63
花无缺,16662,40
花溪,17990,40
滑翔机,14000,40
滑翔伞,15330,63
花信堂,16661,37
花讯,17991,40
花样男子,14005,40
花也慕,16668,40
华艺嘉年,14006,40
华友源,15336,63
花瑜,16667,40
华禹,14003,40
花与梦,15335,63
花园宝宝,16666,37
花园鞋,14004,40
化妆包,15334,63
化妆盒,16665,37
化妆镜,14009,40
化妆镜子,17996,58
化妆棉,17997,37
化妆品袋,14007,40
化妆品盒,17998,40
化妆品瓶,14008,40
化妆品瓶子,15338,63
化妆书,16669,40
化妆刷,17999,37
化妆水,20023,46
化妆箱,9868,40
怀古平安扣,22134,40
怀牛膝,6070,24
坏情人,22142,37
环保袋,9855,40
环保电筒,6715,21
环保购物袋,6717,30
幻尔丝,6716,21
欢乐豆,6723,18
欢乐谷门票,6726,30
环链电动葫芦,1957,4
环天,13390,49
欢享卡,22165,31
幻想世界,5405,19
换鞋凳,5406,30
环型变压器,5420,68
环形变压器,6750,62
环氧树脂,5421,68
黄蜂队,5422,68
皇冠店,896,78
皇冠店铺,5413,75
皇冠精品旗舰店,5414,75
皇冠王,5415,75
皇后湾,5416,40
黄金岛,5417,68
黄金的衣橱,5418,68
黄金戒指,5419,68
黄金九号,6749,19
黄金狙,14825,65
黄金满地,5430,59
黄金项链,4100,55
黄金竹,5431,55
煌如星,4101,58
黄色小鸭,5432,55
皇室十字绣,4102,55
皇太医,5433,55
黄喜力,5423,68
黄钻,5424,68
辉柏嘉,5425,68
回拨卡,5426,68
惠步舒,5427,68
回春宝,6759,30
回春膏,5428,68
惠而浦,5429,68
惠佳,5440,55
灰甲净,4110,55
晖嘉琦,5441,0
惠佳数码,6773,19
慧可嘉,4111,58
回力,5442,56
回礼慕歌毛巾,4112,56
慧丽人,5443,55
回力童鞋,4113,59
汇美舍,5444,55
汇欧亚,4103,58
惠普笔记本,5434,55
惠氏,4104,56
惠氏金装,5435,58
灰太狼,4105,55
绘图仪,5436,58
惠威,4106,55
灰喜力,5437,58
回形针,4107,55
会议通,5438,59
慧之芳,4108,58
灰指甲,5439,55
荟之星,4109,58
混搭,6780,55
混合器,5450,58
婚礼熊,6782,55
婚礼用品,4120,56
混批店,5451,55
婚庆用品,6781,56
婚纱礼服,4121,55
混天豹,5452,75
婚鞋,6784,55
火柴盒,5453,58
货车帽,4123,55
火车票,5454,55
火车侠,6786,58
货到付款,1770,56
火枫,4124,55
火花塞,5455,55
火机套,6785,55
活拉美,4114,55
活力板,5445,55
活力车,4115,55
活力舞吧,5446,55
火烈鸟,4116,58
火龙罐,5447,55
火龙灸,4117,58
活美庭,5448,55
火盟,4118,55
火盟通讯,5449,55
和面机,4119,55
火女孩,6791,58
火炭,5460,56
活效株,6790,55
活性炭,5461,56
火星娃,6793,58
火焰神,5462,56
火焰纹章,6792,58
活氧机,4132,75
或与番,5463,55
计步器,6795,55
机车包,5464,56
系带,6794,58
鸡蛋干,5465,55
机顶盒,6797,58
极动鲨,4135,75
机动战士高达,5466,56
极恶王,6796,58
基恩士,14609,64
吉尔达,4125,55
纪梵尼,5456,55
纪梵希,6788,55
积高,4126,30
激光笔,5457,55
激光打印机,6787,55
激鼾停,4127,75
季候风,5458,56
计划本,4128,75
及踝,5459,55
及踝裙,6789,58
吉吉,4129,75
积姬仙奴,5470,56
技嘉,5471,56
积家,4141,75
积架,5472,60
吉佳乐世家,4142,76
寄居者,5473,56
集卡册,4143,75
极乐玩,5474,56
吉利服,4144,76
吉利熊猫,5475,58
吉列,4145,76
及裸靴,5476,55
挤毛豆,5477,56
极美度,5467,56
肌美精,6799,58
机米螺丝,5468,58
积木人,6798,58
积木熊,4138,75
济南,5469,58
挤泡泡,5482,56
麂皮巾,5483,59
集品源,4153,75
吉普林,5484,56
吉普赛,4154,75
集群网,5485,55
即热式电热水器,4155,75
记事本,5486,58
基士得耶,4156,75
计时器,5487,56
即时贴,4157,75
计数器,5488,58
吉顺维尼,4680,59
计算机包,5480,56
计算机椅,4147,75
计算机桌,5478,56
计算器,4148,75
计算王,5479,56
吉他谱,4161,75
吉他书,5492,56
吉田耀司,5493,56
集团电话,4163,75
吉唯特,5494,56
吉祥号,4164,75
吉祥鞋堂,5495,56
机械表,4165,75
机械兽,5496,59
机械手表,4166,75
极星,5497,58
积亚农庄,4167,75
肌研,5498,59
记忆棒,5499,59
记忆海绵,5490,56
记忆海绵枕,4160,75
记忆枕,5491,55
机油,18237,57
机油格,4158,75
鸡尤康,5489,56
鲫鱼竿,4159,75
佳百丽,18653,40
嘉贝诗,910,78
嘉彩,15421,63
加长扣,16752,40
加长套,15420,63
加大码,16751,37
夹的耳环,4178,75
佳的美,16750,40
假短发,15425,63
假耳环,15424,63
假二件,16755,49
加肥加大,15423,63
假负载,15422,63
加厚浴缸,16753,40
假花,15429,63
家计本,15428,63
佳佳看,16759,66
夹脚,15427,63
夹脚凉鞋,16758,77
夹脚拖,15426,63
夹脚拖鞋,16757,57
假睫毛,4186,75
家居,9238,43
家居大厨,15432,63
家居服,16763,66
家居廊,15431,63
家具螺丝,16762,66
家具漆,15430,63
家居拖鞋,16761,66
家居用品,16760,66
夹克,4181,75
嘉蓝广美,4182,75
家乐宝,14104,55
家乐美,15436,63
佳丽,16767,66
甲丽净,14105,60
嘉莉诗,15435,63
假两件,16766,66
假两件套,14102,55
假领带,15434,63
假刘海,16765,66
伽玛鲤,2169,56
佳美,14103,55
家美乐,15433,63
佳美特,16764,66
假抹胸,14108,60
嘉娜宝,15439,63
佳能镜头,14106,58
佳能口,15438,63
佳能数码相机,16769,66
佳能相机,14107,55
佳能相机包,15437,63
加强型,16768,66
佳人花,4194,75
佳人苑,4197,75
加锐,16730,37
假三件,4199,76
嘉实多,4190,75
佳时酷乐,7676,59
嘉时莉,15409,63
加湿器,15408,63
佳丝蔓,16739,40
夹台式放大镜,15403,63
家庭教师,16734,38
家庭影院,15402,63
家庭装,16733,38
佳通,15401,63
假透肉,16732,40
甲卫士,15400,63
甲先康,16731,37
佳信花洒,15407,63
家养,16738,40
家用冷风机,15406,63
家用中央空调,16737,37
嘉友,15405,63
甲正王,16736,40
夹趾,15404,63
夹趾凉拖,16735,37
架子鼓,15410,63
健安喜,16741,40
剪板机,16740,40
渐变连衣裙,852,78
渐变色,15419,63
剪标,15414,63
建大,16745,40
简单爱,15413,63
减肥茶,16744,40
减肥产品,13115,43
减肥果,15412,63
减肥咖啡,16743,37
减肥裤,15411,63
剪肥圈,16742,40
剪肥贴,15418,63
减肥拖鞋,16749,37
减肥药,15417,63
建基,16748,40
尖叫鸡,15416,63
健康秤,16747,40
健康称,15415,63
监控摄像头,16746,37
健乐士,16719,40
坚美,16718,40
健美生,16717,37
箭牌,10284,57
建碁,16712,40
剑桥雅思,16711,40
毽球鞋,16710,37
健身服,16716,40
健身器,16715,40
健身器材,16714,40
健身球,16713,37
健身饮,10138,55
键鼠套,16729,40
减速电机,16728,37
监听器,16723,40
尖头,16722,37
建网站,16721,40
健伍,16720,40
建伍,16727,39
减小腿,16726,40
简易衣柜,16725,37
健与美,16724,40
健元堂,16709,40
简约茶几,16708,40
简约书桌,16707,40
建造师,16706,40
减震钉,16701,40
建准,16700,40
讲故事,16705,41
姜黄色,16704,41
将军剑,16703,40
将军烟,16702,40
江南布衣,14173,75
江南布衣代购,14174,43
降坡泥,14171,75
江诗丹顿,14172,75
江苏商盟,14177,43
姜速瘦,14178,43
搅拌机,14175,62
交叉领,14176,62
胶锤,14170,75
胶带切割器,14179,43
脚底按摩器,14184,43
胶垫,14185,43
脚垫,14182,43
娇点,14188,43
娇菲尔,14186,43
绞股蓝,14187,43
胶辊,14180,43
脚汗光,14181,43
脚链,14151,61
交流电机,15483,63
交流伺服电机,14152,61
角磨机,15482,63
脚气净,15481,63
搅肉机,14150,43
绞肉机,15480,63
脚踏,14155,43
脚踏车,15487,63
椒腰瘦,14156,57
嚼一嚼,15486,63
嚼益嚼,14153,61
脚印泥,15485,63
胶原蛋白,15484,63
娇韵诗,1634,56
搅匀使,15489,63
捷安特自行车,15488,63
捷堡,147,44
洁必康,14162,43
